time,day,pickup,dropoff,probability
3456,5,92,77,0.02054981912511273
3456,5,69,2,0.010609300110450212
3456,5,55,2,5.066523452937064e-05
3456,5,75,77,0.014480124028494128
3456,5,3,2,0.00016212875049398604
3456,5,2,2,0.013932939495576925
3456,5,32,77,0.01865493935371427
3456,5,5,77,0.01834081489963217
3456,5,14,77,0.014368660512529512
3456,5,55,77,2.0266093811748255e-05
3456,5,48,77,0.012970300039518884
3456,5,96,2,7.093132834111889e-05
3456,5,47,77,0.02106660451731231
3456,5,50,2,4.053218762349651e-05
3456,5,97,77,0.0005877167205406994
3456,5,28,77,0.0004053218762349651
3456,5,11,77,0.02163405514404126
3456,5,20,77,0.007457922522723357
3456,5,72,77,0.011977261442743218
3456,5,86,77,0.017661900756938603
3456,5,44,77,0.010497836594485596
3456,5,95,77,0.01333508972813035
3456,5,88,77,0.0018543475837749653
3456,5,93,77,0.0027764548522095107
3456,5,57,2,2.0266093811748255e-05
3456,5,85,77,0.025302218123967695
3456,5,7,2,1.0133046905874127e-05
3456,5,7,77,5.066523452937064e-05
3456,5,0,77,0.015878484501504756
3456,5,68,77,0.013811342932706435
3456,5,27,2,0.0037188282144558047
3456,5,95,2,2.0266093811748255e-05
3456,5,51,77,0.009413600575557065
3456,5,49,77,0.001266630863234266
3456,5,58,77,0.006870205802182659
3456,5,75,2,3.039914071762238e-05
3456,5,33,2,0.0006586480488818183
3456,5,82,77,0.011308480346955526
3456,5,54,2,1.0133046905874127e-05
3456,5,67,77,0.00020266093811748256
3456,5,65,77,0.015503561765987415
3456,5,85,2,2.0266093811748255e-05
3456,5,90,2,0.0001114635159646154
3456,5,19,2,2.0266093811748255e-05
3456,5,24,77,0.021887381316688114
3456,5,24,2,4.053218762349651e-05
3456,5,21,77,7.093132834111889e-05
3456,5,71,2,0.0031615106346327276
3456,5,40,77,0.02030662599937175
3456,5,45,77,0.00591769939303049
3456,5,54,77,0.010183712140403497
3456,5,9,2,1.0133046905874127e-05
3456,5,80,2,1.0133046905874127e-05
3456,5,37,77,0.002634592195527273
3456,5,61,2,2.0266093811748255e-05
3456,5,66,2,0.0021178068033276924
3456,5,87,77,0.016243274190116227
3456,5,0,2,2.0266093811748255e-05
3456,5,18,77,6.079828143524476e-05
3456,5,3,77,0.015473162625269793
3456,5,10,77,0.00038505578242321685
3456,5,78,77,0.0002634592195527273
3456,5,60,77,0.009960785108474268
3456,5,17,77,0.01207859191180196
3456,5,94,77,0.012240720662295946
3456,5,6,77,0.00027359226645860146
3456,5,59,2,2.0266093811748255e-05
3456,5,23,77,0.001905012818304336
3456,5,64,2,1.0133046905874127e-05
3456,5,84,77,0.019333853496407837
3456,5,39,77,0.005096922593654686
3456,5,91,77,0.01016344604659175
3456,5,98,77,0.01882720115111413
3456,5,70,2,2.0266093811748255e-05
3456,5,83,77,0.0035566994639618186
3456,5,4,2,1.0133046905874127e-05
3456,5,30,77,0.00023306007883510492
3456,5,12,77,0.0013679613322930071
3456,5,64,77,0.00795444182111119
3456,5,63,77,0.006545948301194687
3456,5,56,77,0.016526999503480702
3456,5,61,77,0.018077355680079444
3456,5,80,77,0.014277463090376646
3456,5,79,77,0.004144416184502518
3456,5,82,2,3.039914071762238e-05
3456,5,11,2,1.0133046905874127e-05
3456,5,36,77,0.0002634592195527273
3456,5,34,77,0.021786050847629374
3456,5,19,77,0.029173042042011613
3456,5,68,2,1.0133046905874127e-05
3456,5,43,77,0.007508587757252728
3456,5,52,77,0.0021684720378570633
3456,5,50,77,0.01492597809235259
3456,5,35,77,0.03183803337825651
3456,5,89,2,0.014419325747058884
3456,5,16,77,0.008207767993758042
3456,5,1,2,0.004184948372126015
3456,5,8,77,0.0020367424280806996
3456,5,13,77,0.009555463232239303
3456,5,22,77,0.0009930385967756644
3456,5,74,77,0.005806235877065875
3456,5,99,2,0.006353420409983078
3456,5,57,77,0.017834162554338465
3456,5,31,77,0.003414836807279581
3456,5,29,77,0.0002938583602703497
3456,5,34,2,5.066523452937064e-05
3456,5,81,77,0.0014490257075400002
3456,5,90,77,0.02148205944045315
3456,5,73,77,0.02661951422173133
3456,5,86,2,8.106437524699302e-05
3456,5,15,2,0.0032324419629738465
3456,5,46,77,0.0005269184391054546
3456,5,4,77,0.021816449988346996
3456,5,2,77,0.0007397124241288113
3456,5,70,77,0.027653085006130493
3456,5,5,2,3.039914071762238e-05
3456,5,53,77,0.023376939211851612
3456,5,62,77,0.002391399069786294
192,2,41,2,0.0017370744770682043
192,2,62,2,2.412603440372506e-05
192,2,96,77,0.04523631450698449
192,2,98,2,0.00014475620642235036
192,2,27,2,0.002895124128447007
192,2,9,77,0.03008516490144515
192,2,14,2,4.825206880745012e-05
192,2,76,77,0.010518951000024127
192,2,42,77,0.03216000386016551
192,2,59,77,0.003932543607807185
192,2,17,2,2.412603440372506e-05
192,2,25,77,0.010736085309657651
192,2,38,2,0.0035224010229438587
192,2,92,77,0.01167700065140293
192,2,69,2,0.0037395353325773845
192,2,75,77,0.041738039518444355
192,2,3,2,2.412603440372506e-05
192,2,51,77,0.0020989649931240804
192,2,32,77,0.014837511158290911
192,2,5,77,0.00615213877294989
192,2,14,77,0.00615213877294989
192,2,91,2,2.412603440372506e-05
192,2,55,77,9.650413761490024e-05
192,2,48,77,0.015102897536731887
192,2,96,2,4.825206880745012e-05
192,2,47,77,0.018094525802793793
192,2,97,77,0.003232888610099158
192,2,81,2,2.412603440372506e-05
192,2,28,77,9.650413761490024e-05
192,2,11,77,0.016984728220222442
192,2,20,77,0.016646963738570292
192,2,72,77,0.012786798233974281
192,2,86,77,0.0306159376583271
192,2,44,2,0.0001206301720186253
192,2,44,77,0.008902506694974548
192,2,95,77,0.016574585635359115
192,2,88,77,0.0011097975825713527
192,2,93,77,0.0013751839610123284
192,2,85,77,0.020772515621607278
192,2,7,2,2.412603440372506e-05
192,2,43,2,4.825206880745012e-05
192,2,7,77,0.00019300827522980048
192,2,0,77,0.02574247870877464
192,2,48,2,2.412603440372506e-05
192,2,68,77,0.01616444305049579
192,2,2,2,0.016092064947284615
192,2,49,77,0.0027021158532172067
192,2,58,77,0.02651451180969384
192,2,75,2,2.412603440372506e-05
192,2,33,2,0.0009891674105527274
192,2,82,77,0.009409153417452774
192,2,67,77,0.0004825206880745012
192,2,65,77,0.010784337378465101
192,2,90,2,0.0001206301720186253
192,2,19,2,2.412603440372506e-05
192,2,24,77,0.010639581172042752
192,2,24,2,2.412603440372506e-05
192,2,21,77,0.00019300827522980048
192,2,71,2,0.0028709980940432823
192,2,40,77,0.00829935583488142
192,2,45,77,0.0017853265458756544
192,2,54,77,0.0026297377500060317
192,2,37,77,0.004728702743130112
192,2,66,2,0.0006272768944968516
192,2,87,77,0.020338247002340226
192,2,18,77,0.0002412603440372506
192,2,3,77,0.015561292190402663
192,2,10,77,0.0009409153417452773
192,2,78,77,0.001592318270645854
192,2,83,2,7.237810321117518e-05
192,2,60,77,0.0034258968853289585
192,2,17,77,0.0067794156674467415
192,2,94,77,0.005814374291297739
192,2,42,2,0.0001206301720186253
192,2,23,2,0.0001206301720186253
192,2,6,77,0.0015440662018384038
192,2,23,77,0.003232888610099158
192,2,84,77,0.0013993099954160535
192,2,39,77,0.005114719293589713
192,2,91,77,0.004366812227074236
192,2,98,77,0.029940408695022798
192,2,70,2,2.412603440372506e-05
192,2,83,77,0.007623826871577119
192,2,4,2,2.412603440372506e-05
192,2,30,77,0.0008444112041303771
192,2,12,77,0.008926632729378272
192,2,64,77,0.007044802045887717
192,2,87,2,2.412603440372506e-05
192,2,63,77,0.0034500229197326837
192,2,56,77,0.011387488238558228
192,2,61,77,0.005042341190378537
192,2,80,77,0.020193490795917875
192,2,79,77,0.0021954691307389806
192,2,82,2,2.412603440372506e-05
192,2,11,2,4.825206880745012e-05
192,2,36,77,0.0007720331009192019
192,2,34,77,0.039783830731742624
192,2,19,77,0.025066949745470336
192,2,43,77,0.002726241887620932
192,2,52,77,0.0023160993027576057
192,2,50,77,0.01821515597481242
192,2,35,77,0.02149629665371903
192,2,53,2,4.825206880745012e-05
192,2,58,2,2.412603440372506e-05
192,2,89,2,0.006948297908272817
192,2,16,77,0.005910878428912639
192,2,1,2,0.00400492171101836
192,2,8,77,0.0017370744770682043
192,2,13,77,0.002677989818813482
192,2,22,77,0.001978334821105455
192,2,74,77,0.0003618905160558759
192,2,99,2,0.0046321986055152115
192,2,57,77,0.013100436681222707
192,2,31,77,0.0033052667133103334
192,2,29,77,0.00021713430963352554
192,2,34,2,2.412603440372506e-05
192,2,81,77,0.004294434123863061
192,2,90,77,0.020796641656011
192,2,73,77,0.011628748582595478
192,2,86,2,4.825206880745012e-05
192,2,15,2,0.0009650413761490024
192,2,46,77,0.003498274988540134
192,2,4,77,0.03430722092209704
192,2,2,77,0.00026538637844097566
192,2,56,2,2.412603440372506e-05
192,2,70,77,0.043426861926705106
192,2,53,77,0.022075321479408428
192,2,62,77,0.004511568433496586
192,2,10,2,0.0001206301720186253
1920,0,41,2,0.0005516311426426196
1920,0,96,77,0.013683516954996092
1920,0,27,2,0.000566954229938248
1920,0,32,2,1.5323087295628322e-05
1920,0,9,77,0.019138536032239774
1920,0,14,2,3.0646174591256645e-05
1920,0,76,77,0.009055944591716339
1920,0,42,77,0.011691515606564411
1920,0,59,77,0.00022984630943442486
1920,0,25,77,0.008366405663413064
1920,0,38,2,0.0004596926188688497
1920,0,92,77,0.020517613888846323
1920,0,69,2,0.0009347083250333277
1920,0,74,2,1.5323087295628322e-05
1920,0,3,2,0.0001379077856606549
1920,0,1,2,0.00036775409509507974
1920,0,51,77,0.00904062150442071
1920,0,32,77,0.033480945740947884
1920,0,5,77,0.018678843413370925
1920,0,14,77,0.014848071589463845
1920,0,91,2,1.5323087295628322e-05
1920,0,55,77,0.00021452322213879653
1920,0,48,77,0.016027949311227228
1920,0,47,77,0.021345060602810256
1920,0,50,2,1.5323087295628322e-05
1920,0,97,77,0.0006588927537120179
1920,0,28,77,0.00036775409509507974
1920,0,11,77,0.022233799665956698
1920,0,20,77,0.006895389283032746
1920,0,72,77,0.012963331852101561
1920,0,72,2,1.5323087295628322e-05
1920,0,86,77,0.019399028516265456
1920,0,44,77,0.016119887835000995
1920,0,95,77,0.018019950659658907
1920,0,88,77,0.0007355081901901595
1920,0,93,77,0.0012105238963546375
1920,0,57,2,1.5323087295628322e-05
1920,0,85,77,0.02139102986469714
1920,0,43,2,6.129234918251329e-05
1920,0,7,77,9.193852377376993e-05
1920,0,0,77,0.01261090084430211
1920,0,48,2,1.5323087295628322e-05
1920,0,68,77,0.014449671319777509
1920,0,2,2,0.014848071589463845
1920,0,49,77,0.0013637547693109207
1920,0,58,77,0.0014556932930846907
1920,0,33,2,7.661543647814162e-05
1920,0,82,77,0.014296440446821226
1920,0,67,77,0.0002604924840256815
1920,0,65,77,0.021666845436018448
1920,0,85,2,7.661543647814162e-05
1920,0,90,2,9.193852377376993e-05
1920,0,19,2,0.00010726161106939826
1920,0,24,77,0.019858721135134306
1920,0,21,77,0.0001379077856606549
1920,0,71,2,0.0003064617459125665
1920,0,40,77,0.028347711496912398
1920,0,45,77,0.007692189822405418
1920,0,54,77,0.010036622178636552
1920,0,9,2,0.0001379077856606549
1920,0,80,2,1.5323087295628322e-05
1920,0,37,77,0.0024363708800049034
1920,0,66,2,0.00015323087295628324
1920,0,87,77,0.013377055209083525
1920,0,18,77,0.00012258469836502658
1920,0,47,2,1.5323087295628322e-05
1920,0,3,77,0.013821424740656748
1920,0,10,77,0.0004596926188688497
1920,0,78,77,0.00022984630943442486
1920,0,60,77,0.01651828810468733
1920,0,17,77,0.01524647185915018
1920,0,94,77,0.011660869431973154
1920,0,42,2,1.5323087295628322e-05
1920,0,6,77,0.0004137233569819647
1920,0,23,77,0.0009806775869202126
1920,0,84,77,0.013790778566065491
1920,0,13,2,1.5323087295628322e-05
1920,0,39,77,0.0037694794747245674
1920,0,91,77,0.010435022448322888
1920,0,98,77,0.029267096734650097
1920,0,83,77,0.0011492315471721241
1920,0,4,2,4.596926188688497e-05
1920,0,30,77,0.0002758155713213098
1920,0,35,2,3.0646174591256645e-05
1920,0,12,77,0.0005363080553469913
1920,0,64,77,0.006374404314981382
1920,0,92,2,9.193852377376993e-05
1920,0,63,77,0.007201851028945312
1920,0,56,77,0.013591578431222323
1920,0,61,77,0.0246701705459616
1920,0,25,2,3.0646174591256645e-05
1920,0,75,77,0.00931643707574202
1920,0,80,77,0.012028623527068233
1920,0,79,77,0.004152556657115275
1920,0,82,2,3.0646174591256645e-05
1920,0,11,2,4.596926188688497e-05
1920,0,36,77,0.00021452322213879653
1920,0,34,77,0.022065245705704787
1920,0,63,2,1.5323087295628322e-05
1920,0,19,77,0.049370987266514454
1920,0,43,77,0.017146534683808095
1920,0,52,77,0.0016855396025191156
1920,0,50,77,0.013285116685309756
1920,0,35,77,0.02713718760055776
1920,0,58,2,1.5323087295628322e-05
1920,0,89,2,0.0012871393328327792
1920,0,16,77,0.007738159084292303
1920,0,44,2,3.0646174591256645e-05
1920,0,8,77,0.0013024624201284074
1920,0,13,77,0.009239821639263878
1920,0,22,77,0.0006282465791207613
1920,0,74,77,0.02394998544306707
1920,0,99,2,0.0007048620155989028
1920,0,57,77,0.020165182881046875
1920,0,31,77,0.003079940546421293
1920,0,29,77,0.0001992001348431682
1920,0,81,77,0.0008121236266683011
1920,0,90,77,0.027704141830496007
1920,0,65,2,3.0646174591256645e-05
1920,0,73,77,0.023168507990990024
1920,0,86,2,0.00012258469836502658
1920,0,15,2,0.00036775409509507974
1920,0,20,2,4.596926188688497e-05
1920,0,46,77,0.00018387704754753987
1920,0,4,77,0.024562908934892203
1920,0,2,77,0.0007201851028945311
1920,0,70,77,0.015292441121037066
1920,0,53,77,0.02483872450621351
1920,0,62,77,0.0031105867210125494
1920,0,10,2,1.5323087295628322e-05
2208,0,41,2,0.0002922633710492255
2208,0,96,77,0.013040513270148777
2208,0,27,2,0.0002644287642826326
2208,0,32,2,2.7834606766592904e-05
2208,0,9,77,0.01781414833061946
2208,0,14,2,1.3917303383296452e-05
2208,0,76,77,0.008197291692761611
2208,0,84,2,1.3917303383296452e-05
2208,0,42,77,0.009978706525823557
2208,0,59,77,0.00045927101164878293
2208,0,25,77,0.008740066524710172
2208,0,38,2,0.00025051146089933614
2208,0,92,77,0.019957413051647114
2208,0,69,2,0.001169053484196902
2208,0,75,77,0.007153493939014376
2208,0,3,2,0.0004175191014988936
2208,0,2,2,0.017452298442653752
2208,0,32,77,0.028266043171475096
2208,0,5,77,0.020500187883595675
2208,0,14,77,0.016561591026122778
2208,0,91,2,1.3917303383296452e-05
2208,0,55,77,0.00018092494398285388
2208,0,48,77,0.013903386079913156
2208,0,47,77,0.01683993709378871
2208,0,97,77,0.0007097824725481191
2208,0,28,77,0.00012525573044966807
2208,0,11,77,0.020528022490362268
2208,0,20,77,0.00757101304051327
2208,0,67,2,2.7834606766592904e-05
2208,0,72,77,0.012094136640084617
2208,0,86,77,0.02086203777156138
2208,0,44,77,0.01404255911374612
2208,0,95,77,0.02066719552419523
2208,0,88,77,0.0009324593266808623
2208,0,93,77,0.0010716323605138268
2208,0,78,2,5.566921353318581e-05
2208,0,85,77,0.024383115527535384
2208,0,43,2,2.7834606766592904e-05
2208,0,7,77,0.00015309033721626098
2208,0,0,77,0.011328684954003312
2208,0,48,2,1.3917303383296452e-05
2208,0,68,77,0.017772396420469568
2208,0,95,2,1.3917303383296452e-05
2208,0,51,77,0.011398271470919794
2208,0,49,77,0.002282437754860618
2208,0,58,77,0.002282437754860618
2208,0,33,2,1.3917303383296452e-05
2208,0,82,77,0.011982798213018245
2208,0,54,2,1.3917303383296452e-05
2208,0,67,77,0.00033401528119911484
2208,0,65,77,0.01887186338774999
2208,0,85,2,2.7834606766592904e-05
2208,0,90,2,1.3917303383296452e-05
2208,0,19,2,4.1751910149889354e-05
2208,0,24,77,0.020249676422696337
2208,0,24,2,2.7834606766592904e-05
2208,0,21,77,2.7834606766592904e-05
2208,0,71,2,0.00030618067443252195
2208,0,40,77,0.025788763169248326
2208,0,45,77,0.005316409892419245
2208,0,54,77,0.011133842706637162
2208,0,37,77,0.0022546031480940253
2208,0,61,2,2.7834606766592904e-05
2208,0,66,2,4.1751910149889354e-05
2208,0,87,77,0.012135888550234506
2208,0,18,77,2.7834606766592904e-05
2208,0,47,2,2.7834606766592904e-05
2208,0,3,77,0.013235355517514926
2208,0,10,77,0.0004731883150320794
2208,0,78,77,0.00038968449473230065
2208,0,60,77,0.015837891250191364
2208,0,17,77,0.011829707875801985
2208,0,94,77,0.01169053484196902
2208,0,42,2,1.3917303383296452e-05
2208,0,94,2,2.7834606766592904e-05
2208,0,6,77,0.00013917303383296454
2208,0,23,77,0.0015865725856957955
2208,0,84,77,0.01643633529567311
2208,0,39,77,0.003841175733789821
2208,0,91,77,0.009241089446508845
2208,0,98,77,0.026011440023381068
2208,0,83,77,0.0014613168552461274
2208,0,30,77,0.00019484224736615032
2208,0,35,2,0.00011133842706637162
2208,0,12,77,0.0005010229217986723
2208,0,64,77,0.009046247199142694
2208,0,92,2,8.350382029977871e-05
2208,0,63,77,0.010966835066037605
2208,0,56,77,0.019122374848649325
2208,0,61,77,0.02345065620085452
2208,0,74,2,5.566921353318581e-05
2208,0,80,77,0.012038467426551432
2208,0,79,77,0.00455095820633794
2208,0,11,2,4.1751910149889354e-05
2208,0,16,2,1.3917303383296452e-05
2208,0,36,77,0.00019484224736615032
2208,0,34,77,0.017981155971219017
2208,0,19,77,0.04428485936564931
2208,0,68,2,2.7834606766592904e-05
2208,0,43,77,0.01945639012984844
2208,0,52,77,0.0014056476417129418
2208,0,50,77,0.011857542482568578
2208,0,22,2,8.350382029977871e-05
2208,0,35,77,0.0376741402585835
2208,0,53,2,6.958651691648227e-05
2208,0,89,2,0.0015169860687793133
2208,0,16,77,0.007195245849164266
2208,0,1,2,0.0002922633710492255
2208,0,8,77,0.0011273015740470127
2208,0,13,77,0.009867368098757184
2208,0,22,77,0.001322143821413163
2208,0,74,77,0.01863526923023395
2208,0,99,2,0.0006541132590149333
2208,0,57,77,0.024257859797085717
2208,0,31,77,0.0031453105646249984
2208,0,29,77,0.00013917303383296454
2208,0,34,2,2.7834606766592904e-05
2208,0,81,77,0.0007097824725481191
2208,0,90,77,0.028586141149290912
2208,0,65,2,1.3917303383296452e-05
2208,0,73,77,0.026582049462096226
2208,0,15,2,0.00044535370826548646
2208,0,46,77,0.0002365941575160397
2208,0,4,77,0.02271303912153981
2208,0,2,77,0.0006123613488650439
2208,0,70,77,0.0156848009129751
2208,0,53,77,0.030200548341753303
2208,0,62,77,0.0020875955074944677
288,5,41,2,0.002388844439364499
288,5,96,77,0.04485084009601097
288,5,98,2,6.857926620185164e-05
288,5,27,2,0.003657560864098754
288,5,9,77,0.03481540747514002
288,5,14,2,2.2859755400617213e-05
288,5,76,77,0.012184249628528975
288,5,42,77,0.026277288833009487
288,5,59,77,0.004857698022631158
288,5,17,2,6.857926620185164e-05
288,5,25,77,0.011749914275917248
288,5,38,2,0.0057263687278546116
288,5,92,77,0.012984341067550578
288,5,69,2,0.0051548748428391815
288,5,75,77,0.0697222539718825
288,5,3,2,5.7149388501543034e-05
288,5,51,77,0.0017830609212481426
288,5,32,77,0.010389758829580523
288,5,5,77,0.00598925591496171
288,5,14,77,0.003428963310092582
288,5,55,77,9.143902160246885e-05
288,5,48,77,0.011006972225397189
288,5,96,2,1.1429877700308607e-05
288,5,47,77,0.024654246199565664
288,5,50,2,3.428963310092582e-05
288,5,97,77,0.003600411475597211
288,5,28,77,0.00026288718710709794
288,5,11,77,0.01975082866613327
288,5,20,77,0.022505429191907646
288,5,72,77,0.009898274088467253
288,5,86,77,0.02798034061035547
288,5,44,77,0.006457880900674362
288,5,95,77,0.015121728197508287
288,5,88,77,0.001714481655046291
288,5,93,77,0.0017373414104469081
288,5,85,77,0.012767173391244713
288,5,7,2,4.571951080123443e-05
288,5,7,77,0.00011429877700308607
288,5,0,77,0.02846039547376843
288,5,48,2,9.143902160246885e-05
288,5,68,77,0.015716081837924334
288,5,2,2,0.013727283118070636
288,5,49,77,0.002034518230654932
288,5,58,77,0.03314664533089496
288,5,75,2,1.1429877700308607e-05
288,5,99,2,0.008058063778717569
288,5,33,2,0.0025145730940678936
288,5,82,77,0.010606926505886387
288,5,54,2,2.2859755400617213e-05
288,5,67,77,0.0001714481655046291
288,5,65,77,0.014710252600297177
288,5,19,2,2.2859755400617213e-05
288,5,24,77,0.010046862498571266
288,5,21,77,0.0001943079209052463
288,5,71,2,0.005200594353640416
288,5,40,77,0.003966167562007086
288,5,45,77,0.0018744999428506116
288,5,54,77,0.0034861126985941252
288,5,37,77,0.005612069950851526
288,5,66,2,0.001280146302434564
288,5,87,77,0.01900788661561321
288,5,0,2,5.7149388501543034e-05
288,5,18,77,0.00011429877700308607
288,5,3,77,0.0024802834609669675
288,5,52,2,1.1429877700308607e-05
288,5,10,77,0.0014973139787404276
288,5,78,77,0.0015773231226425878
288,5,60,77,0.004023316950508629
288,5,17,77,0.008103783289518803
288,5,94,77,0.005132015087438564
288,5,73,2,3.428963310092582e-05
288,5,6,77,0.0006057835181163562
288,5,23,77,0.0027088810149731397
288,5,64,2,1.1429877700308607e-05
288,5,84,77,0.0011658475254314779
288,5,13,2,1.1429877700308607e-05
288,5,39,77,0.006926505886387015
288,5,91,77,0.003954737684306778
288,5,98,77,0.02354554806263573
288,5,70,2,6.857926620185164e-05
288,5,83,77,0.009418219225054291
288,5,4,2,1.1429877700308607e-05
288,5,30,77,0.001017259115327466
288,5,35,2,2.2859755400617213e-05
288,5,12,77,0.01509886844210767
288,5,64,77,0.004994856555034861
288,5,87,2,5.7149388501543034e-05
288,5,92,2,2.2859755400617213e-05
288,5,63,77,0.006172133958166647
288,5,56,77,0.008515258886729911
288,5,61,77,0.004057606583609556
288,5,25,2,1.1429877700308607e-05
288,5,80,77,0.02215110298319808
288,5,79,77,0.002205966396159561
288,5,36,77,0.0006857926620185164
288,5,34,77,0.05240598925591496
288,5,19,77,0.017339124471368157
288,5,68,2,1.1429877700308607e-05
288,5,43,77,0.0014173048348382672
288,5,52,77,0.005120585209738256
288,5,50,77,0.016916218996456737
288,5,35,77,0.010515487484283919
288,5,58,2,1.1429877700308607e-05
288,5,89,2,0.008652417419133616
288,5,16,77,0.005143444965138873
288,5,39,2,1.1429877700308607e-05
288,5,1,2,0.013510115441764774
288,5,8,77,0.003074637101383015
288,5,13,77,0.0032460852668876445
288,5,22,77,0.0018744999428506116
288,5,74,77,0.00042290547491141846
288,5,80,2,2.2859755400617213e-05
288,5,57,77,0.00549777117384844
288,5,31,77,0.002160246885358327
288,5,29,77,0.00027431706480740656
288,5,34,2,1.1429877700308607e-05
288,5,81,77,0.006252143102068808
288,5,90,77,0.015921819636529888
288,5,73,77,0.008823865584638244
288,5,86,2,3.428963310092582e-05
288,5,15,2,0.0013487255686364156
288,5,20,2,6.857926620185164e-05
288,5,46,77,0.003600411475597211
288,5,4,77,0.02493999314207338
288,5,2,77,0.0001714481655046291
288,5,70,77,0.04469082180820665
288,5,53,77,0.011349868556406446
288,5,62,77,0.004777688878728998
288,5,10,2,1.1429877700308607e-05
1824,5,41,2,0.005565170685127715
1824,5,62,2,5.9680114585820004e-05
1824,5,96,77,0.011398901885891622
1824,5,27,2,0.005624850799713536
1824,5,32,2,4.4760085939365004e-05
1824,5,9,77,0.01966459775602769
1824,5,55,77,0.00019396037240391502
1824,5,76,77,0.013801026497970876
1824,5,42,77,0.01130938171401289
1824,5,59,77,0.00104440200525185
1824,5,25,77,0.0060276915731678204
1824,5,38,2,0.002730365242301265
1824,5,92,77,0.02912389591788016
1824,5,69,2,0.010637980424922417
1824,5,75,77,0.01244330389114347
1824,5,3,2,5.9680114585820004e-05
1824,5,51,77,0.011563022201002625
1824,5,32,77,0.021529601336834566
1824,5,5,77,0.021559441394127476
1824,5,14,77,0.013263905466698495
1824,5,60,2,4.4760085939365004e-05
1824,5,14,2,1.4920028646455001e-05
1824,5,48,77,0.013532465982334686
1824,5,47,77,0.025528169014084508
1824,5,97,77,0.002790045356887085
1824,5,28,77,0.000522201002625925
1824,5,11,77,0.021380401050370017
1824,5,20,77,0.005236930054905706
1824,5,72,77,0.014054666984960612
1824,5,86,77,0.01435306755788971
1824,5,44,77,0.017918954404392458
1824,5,95,77,0.01151826211506326
1824,5,88,77,0.0018053234662210552
1824,5,93,77,0.0020142038672714252
1824,5,85,77,0.020171878730007163
1824,5,7,77,0.000373000716161375
1824,5,0,77,0.01339818572451659
1824,5,68,77,0.010861780854619241
1824,5,2,2,0.01477082835999045
1824,5,49,77,0.0031033659584626403
1824,5,58,77,0.0032973263308665552
1824,5,33,2,0.0015218429219384102
1824,5,82,77,0.015367629505848652
1824,5,67,77,0.000373000716161375
1824,5,65,77,0.01665075196944378
1824,5,19,2,2.9840057292910002e-05
1824,5,24,77,0.028437574600143234
1824,5,21,77,0.00038792074480783003
1824,5,71,2,0.0028944855574122704
1824,5,40,77,0.019291597039866316
1824,5,45,77,0.007982215325853425
1824,5,54,77,0.019530317498209597
1824,5,37,77,0.004863929338744331
1824,5,26,77,7.460014323227501e-05
1824,5,66,2,0.002044043924564335
1824,5,87,77,0.013338505609930771
1824,5,18,77,4.4760085939365004e-05
1824,5,3,77,0.005714370971592266
1824,5,10,77,0.00104440200525185
1824,5,78,77,0.001178682263069945
1824,5,60,77,0.01435306755788971
1824,5,17,77,0.013413105753163046
1824,5,94,77,0.011204941513487707
1824,5,94,2,1.4920028646455001e-05
1824,5,6,77,0.00056696108856529
1824,5,23,77,0.00307352590116973
1824,5,84,77,0.012801384578658391
1824,5,13,2,2.9840057292910002e-05
1824,5,39,77,0.005251850083552161
1824,5,91,77,0.015770470279302937
1824,5,98,77,0.022529243256147052
1824,5,70,2,8.952017187873001e-05
1824,5,83,77,0.0026259250417760803
1824,5,30,77,0.00032824063022201004
1824,5,12,77,0.0007012413463833851
1824,5,64,77,0.011637622344234901
1824,5,63,77,0.0074600143232275
1824,5,56,77,0.014472427787061351
1824,5,61,77,0.017516113630938173
1824,5,25,2,0.00017904034375746002
1824,5,80,77,0.009563738362377656
1824,5,79,77,0.007564454523752685
1824,5,36,77,0.00046252088804010506
1824,5,34,77,0.02870613511577942
1824,5,19,77,0.037598472189066603
1824,5,68,2,4.4760085939365004e-05
1824,5,43,77,0.00519216996896634
1824,5,52,77,0.001656123179756505
1824,5,50,77,0.014755908331343996
1824,5,35,77,0.016009190737646218
1824,5,89,2,0.01119002148484125
1824,5,16,77,0.011234781570780616
1824,5,1,2,0.004252208164239675
1824,5,8,77,0.0027751253282406302
1824,5,13,77,0.01306994509429458
1824,5,22,77,0.0027154452136548103
1824,5,74,77,0.004550608737168775
1824,5,99,2,0.006430532346622105
1824,5,57,77,0.01136906182859871
1824,5,31,77,0.005774051086178085
1824,5,29,77,0.00022380042969682502
1824,5,34,2,1.4920028646455001e-05
1824,5,81,77,0.0007609214609692051
1824,5,90,77,0.02494628789687276
1824,5,65,2,1.4920028646455001e-05
1824,5,73,77,0.029437216519455717
1824,5,15,2,0.0011936022917164002
1824,5,46,77,0.00029840057292910004
1824,5,4,77,0.019843638099785153
1824,5,2,77,0.00026856051563619004
1824,5,70,77,0.013860706612556697
1824,5,5,2,5.9680114585820004e-05
1824,5,53,77,0.017575793745523993
1824,5,62,77,0.007385414179995225
1824,5,10,2,7.460014323227501e-05
3840,3,41,2,0.0042150631894221635
3840,3,96,77,0.022711666301409892
3840,3,93,2,7.305135510263715e-06
3840,3,98,2,4.383081306158229e-05
3840,3,27,2,0.0033092263861494633
3840,3,32,2,6.574621959237344e-05
3840,3,9,77,0.024939732632040326
